Time;Heap Memory;Total Memory
1004890541976500;159641600;14777999360
1004890619787100;159641600;14778003456
1004891480973300;117755904;14776967168
1004891541816200;117755904;14776971264
1004891597818800;117755904;14776971264
1004892425458200;136077312;14835085312
1004892477898100;136077312;14835101696
1004893393651300;159903744;14899351552
1004893334187600;159903744;14899347456
1004893276435200;159903744;14899347456
1004894164766400;183468032;14963568640
1004894268217500;183468032;14963572736
1004894216312500;183468032;14963572736
1004895018539900;207556608;15027798016
1004895069908700;207556608;15027798016
1004895121771300;207556608;15027806208
1004895877056400;231383040;15092006912
1004895927838300;231383040;15092011008
1004896667723800;254947328;15156228096
1004896721570500;254947328;15156228096
1004896774771500;254947328;15156236288
1004897521260700;121688064;15063703552
1004897623322900;121688064;15063707648
1004897574364700;121688064;15063707648
1004898364039900;135815168;15118217216
1004898414938600;135815168;15118270464
1004898466549800;135815168;15118270464
1004899208046000;159903744;15182508032
1004899260370500;159903744;15182508032
1004900013636000;183730176;15246741504
1004900117303200;183730176;15246745600
1004900065026800;183730176;15246741504
1004900873629600;207294464;15310950400
1004900974803300;207294464;15310954496
1004900924090600;207294464;15310950400
1004901724508900;231645184;15375147008
1004901778361500;231645184;15375151104
1004901831547800;231645184;15375151104
1004902651248100;255209472;15439388672
1004902600896400;255209472;15439388672
1004903539500600;119328768;15344300032
1004903489460500;119328768;15344300032
1004903438355400;119328768;15344300032
1004904274320600;136339456;15401283584
1004904324007900;136339456;15401295872
1004904374754900;136339456;15401299968
1004905174643100;159641600;15465496576
1004905116046300;159641600;15465492480
1004905925734100;116445184;15462739968
1004906027707800;116445184;15462752256
1004905976610300;116445184;15462752256
1004906902005100;135815168;15522553856
1004906795015200;133980160;15520133120
1004906850522700;135815168;15522553856
1004907667382000;159903744;15586791424
1004907717433900;159903744;15586795520
1004907767915600;159903744;15586795520
1004908511011900;183992320;15651303424
1004908560263300;183992320;15651303424
1004909369363600;116969472;15625506816
1004909317816400;116969472;15625506816
1004909420123800;116969472;15625506816
1004910241342400;136077312;15684567040
1004910291432400;136077312;15684571136
1004910190284900;136077312;15684550656
1004911155159200;112775168;15702126592
1004911103038700;112775168;15702126592
1004911052318100;112775168;15702126592
1004911931979800;136077312;15765331968
1004911982309300;136077312;15765344256
1004912770751200;152825856;15822708736
1004912886579700;159641600;15829540864
1004912828280000;159641600;15829540864
1004913785690500;183730176;15893770240
1004913736053800;183730176;15893770240
1004913686236300;183730176;15893766144
1004914548531700;207556608;15957991424
1004914597483000;207556608;15957991424
1004914647435700;207556608;15957995520
1004915490597500;231383040;16022220800
1004915435751100;231383040;16022216704
1004916267817900;255209472;16086437888
1004916367569900;255209472;16086441984
1004916317461500;255209472;16086437888
1004917159488600;118018048;15990513664
1004917215295100;118018048;15990525952
1004917266601300;118018048;15990525952
1004918074322000;135815168;16048390144
1004918023989700;135815168;16048390144
1004918124005400;135815168;16048394240
1004918942691800;159379456;16112599040
1004918893467600;159379456;16112599040
1004919821225700;183468032;16176824320
1004919771538900;183468032;16176820224
1004919720138500;183468032;16176820224
1004920595677400;207032320;16241041408
1004920644774400;207032320;16241041408
1004920694542100;207032320;16241041408
1004921474533500;231120896;16305405952
1004921524604100;231120896;16305410048
1004921574232700;231120896;16305410048
1004922374704800;255209472;16369618944
1004922424955500;255209472;16369618944
1004923264158100;119853056;16275488768
1004923212765600;119853056;16275480576
1004923313740800;119853056;16275488768
1004924199988400;136339456;16331636736
1004924097451000;136339456;16331620352
1004924147622400;136339456;16331628544
1004924966027800;160165888;16395870208
1004925015401200;160165888;16395874304
1004925065387900;160165888;16395874304
1004925859833400;183205888;16460050432
1004925908892600;183205888;16460050432
1004926737831600;207294464;16524279808
1004926686398300;207294464;16524275712
1004926786729500;207294464;16524279808
1004927679539500;231383040;16588509184
1004927629086500;231383040;16588500992
1004927579622500;231383040;16588500992
1004928464595200;255209472;16652718080
1004928514028000;255209472;16652722176
1004928566342700;255209472;16652722176
1004929361711600;118804480;16557453312
1004929411369000;118804480;16557453312
1004930195990300;133718016;16612093952
1004930247915300;136077312;16614514688
1004930296892100;136077312;16614514688
1004931191224000;160165888;16678723584
1004931138869800;160165888;16678723584
1004931087604200;160165888;16678719488
1004931974546600;183468032;16742932480
1004932023627100;183468032;16742932480
1004932834277000;207294464;16807157760
1004932884737200;207294464;16807157760
1004932936126800;207294464;16807161856
1004933832035600;231120896;16871387136
1004933731197900;231120896;16871383040
1004933782176000;231120896;16871383040
1004934687428100;254947328;16935600128
1004934636793600;254947328;16935596032
1004934737646800;254947328;16935600128
1004935528753900;119590912;16841121792
1004935581029900;119590912;16841121792
1004936427924600;135815168;16897486848
1004936478556800;135815168;16897486848
1004936376794000;133455872;16895082496
1004937287208700;159641600;16961716224
1004937388949400;159641600;16961720320
1004937338315700;159641600;16961716224
1004938220153900;183205888;17025925120
1004938270746200;183205888;17025929216
1004938320296300;183205888;17025929216
1004939172673300;207556608;17090162688
1004939118592800;207556608;17090158592
1004939975276000;227975168;17151221760
1004940026703400;231120896;17154416640
1004940078292000;231120896;17154416640
1004940884740100;255209472;17218605056
1004940934192100;255209472;17218605056
1004940987043000;255209472;17218609152
1004941804344500;120377344;17124835328
1004941910187900;120377344;17124835328
1004941856360800;120377344;17124835328
1004942717364700;136077312;17180553216
1004942773892600;136077312;17180565504
1004943580667000;159641600;17244794880
1004943633682400;159641600;17244794880
1004943684174500;159641600;17244798976
1004944544943100;183730176;17309020160
1004944493944200;183730176;17309016064
1004944595843900;183730176;17309020160
1004945412756900;207294464;17373233152
1004945464332100;207294464;17373233152
1004945516370900;207294464;17373241344
1004946382661900;231383040;17437483008
1004946331050500;231383040;17437478912
1004947243996600;254947328;17501724672
1004947295364000;254947328;17501724672
1004947345877800;254947328;17501724672
1004948167867200;119328768;17406660608
1004948272160400;119328768;17406660608
1004948219339000;119328768;17406660608
1004949103025900;136077312;17463590912
1004949208656100;136077312;17463660544
1004949154988200;136077312;17463660544
1004950084613500;159903744;17527873536
1004950034555800;159903744;17527873536
1004951013013900;183730176;17592098816
1004950962902600;183730176;17592094720
1004950913050200;183730176;17592094720
1004951840763400;207818752;17656324096
1004951890843900;207818752;17656324096
1004951940663700;207818752;17656324096
1004952789699400;231383040;17720537088
1004952850374600;231383040;17720541184
1004952905932500;231383040;17720541184
1004953729158600;254947328;17784758272
1004953778985900;254947328;17784758272
1004954726082500;120115200;17690537984
1004954674331100;120115200;17690402816
1004954618044600;120115200;17690402816
1004955538911400;136077312;17746726912
1004955588454900;136077312;17746796544
1004955645770600;136077312;17746804736
1004956593232700;159903744;17811005440
1004956537699100;159903744;17811001344
1004957567553300;183730176;17875222528
1004957459952600;183730176;17875218432
1004957514446800;183730176;17875218432
1004958427852000;207556608;17939447808
1004958480971800;207556608;17939447808
1004958534355500;207556608;17939447808
1004959416545100;231120896;18003791872
1004959469938800;231120896;18003791872
1004959520002300;231120896;18003791872
1004960385519200;255209472;18067955712
1004960436243500;255209472;18067955712
1004961384310300;119853056;17973682176
1004961334708000;119853056;17973682176
1004961282262500;119853056;17973682176
1004962218879800;135815168;18029588480
1004962316841500;135815168;18029662208
1004962268822900;135815168;18029662208
1004963220994800;159641600;18093867008
1004963271633200;159641600;18093867008
1004963170725300;159641600;18093867008
1004964190823200;183730176;18158100480
1004964137362100;183730176;18158100480
1004965104456000;207294464;18222313472
1004965054287200;207294464;18222313472
1004965156393200;207294464;18222321664
1004966040728600;231120896;18286538752
1004966091421000;231120896;18286542848
1004965990033400;231120896;18286538752
1004966991206400;255209472;18350768128
1004966938383200;255209472;18350764032
1004967040348700;255209472;18350768128
1004967916080100;120639488;18257330176
1004967968770500;120639488;18257346560
1004968860995200;135815168;18312638464
1004968809626500;133455872;18310193152
1004968909730600;135815168;18312638464
1004969849093300;159903744;18376843264
1004969799824100;159903744;18376839168
1004969750263100;159903744;18376839168
1004970802569000;183730176;18441084928
1004970753058500;183730176;18441080832
1004970701199700;183730176;18441080832
1004971666035800;207294464;18505302016
1004971716746000;207294464;18505306112
1004972581673200;227713024;18566397952
1004972684639900;230858752;18569519104
1004972634213200;230858752;18569519104
1004973628867300;254685184;18633752576
1004973681910700;254685184;18633752576
1004973737142600;254685184;18633756672
1004974608283500;121425920;18540961792
1004974658508300;121425920;18540961792
1004974710605200;121425920;18541006848
1004975619944200;136339456;18595786752
1004975569807700;136339456;18595770368
1004976524982600;112513024;18612441088
1004976474242000;112513024;18612428800
1004976576189800;112513024;18612441088
1004977448766600;136077312;18676514816
1004977548733300;136077312;18676600832
1004977498117200;136077312;18676596736
1004978413431300;159903744;18740809728
1004978464717200;159903744;18740809728
1004978516424800;159903744;18740809728
1004979440485900;118054912;18739912704
1004979489513600;118054912;18739912704
1004980388503100;126676992;18788970496
1004980438639200;126676992;18788970496
1004980338249900;126676992;18788970496
1004981367737100;144474112;18846740480
1004981317386400;144474112;18846707712
1004981417522300;144474112;18846740480
1004982282547200;168038400;18910932992
1004982386929700;168038400;18910937088
1004982334147400;168038400;18910937088
1004983302496300;192126976;18975158272
1004983353824600;192126976;18975158272
1004984285862400;133746688;18957594624
1004984335068500;133746688;18957594624
1004984233105800;133746688;18957594624
1004985204239800;142368768;19006672896
1004985305972300;142368768;19006672896
1004985255528600;142368768;19006672896
1004986228725900;159903744;19064205312
1004986177394300;159903744;19064201216
1004987109007700;176128000;19120824320
1004987215205200;183730176;19128410112
1004987163763200;183730176;19128410112
1004988135486300;207294464;19192623104
1004988084899400;207294464;19192623104
1004988190599000;207294464;19192623104
1004989139010500;231383040;19251462144
1004989204506800;231383040;19251466240
1004989082713000;231383040;19251458048
1004990075913600;255209472;19315691520
1004990126296500;255209472;19315691520
1004991028447300;279035904;19379908608
1004991134660600;279035904;19379912704
1004991082888900;279035904;19379908608
1004992033479000;302338048;19444125696
1004992084858700;302338048;19444125696
1004992135501500;302338048;19444125696
1004993068185700;326426624;19508350976
1004993014768700;326426624;19508350976
1004993119771300;326426624;19508359168
1004994087454200;350515200;19572613120
1004994037978800;350515200;19572613120
1004995048705000;121688064;19385245696
1004995099946500;121688064;19385278464
1004995157672400;121688064;19385278464
1004996044578400;136077312;19439407104
1004996097674000;136077312;19439456256
1004996150911500;136077312;19439456256
1004997075252000;159903744;19503693824
1004997128724100;159903744;19503693824
1004997021384700;159903744;19503693824
1004998087954000;183730176;19567894528
1004998037599000;183730176;19567894528
1004999049846700;207556608;19632136192
1004998999474700;207556608;19632136192
1004999099045100;207556608;19632140288
1005000040467100;231383040;19696353280
1004999988933300;231383040;19696353280
1005000090441600;231383040;19696357376
1005001018246900;254947328;19760594944
1005000968516300;254947328;19760594944
1005001067977900;254947328;19760594944
1005001979249100;120639488;19666804736
1005002033907200;120639488;19666808832
1005002992382000;136077312;19722522624
1005002939533000;133718016;19720105984
1005003042105300;136077312;19722522624
1005003948366700;160165888;19786739712
1005003997538300;160165888;19786739712
1005004048279900;160165888;19786743808
1005005092343000;183468032;19848609792
1005005043032600;183468032;19848609792
1005004992253900;183468032;19848609792
1005006019243300;207556608;19912830976
1005006070356700;207556608;19912835072
1005007071588800;231120896;19977043968
1005007121750600;231120896;19977043968
1005007017264400;228499456;19974017024
1005008118178200;255209472;20041285632
1005008067449600;255209472;20041285632
1005008174033900;255209472;20041289728
1005009100265900;121163776;19948150784
1005009156292500;121163776;19948150784
1005009208129100;121163776;19948150784
1005010125374600;136339456;20003074048
1005010177020600;136339456;20003094528
1005011168826100;159903744;20067295232
1005011219775100;159903744;20067299328
1005011114619000;159903744;20067295232
1005012174503200;183468032;20131659776
1005012228100400;183468032;20131667968
1005012278270800;183468032;20131667968
1005013218627400;207556608;20195901440
1005013269059200;207556608;20195901440
1005014230172400;227975168;20257013760
1005014283357500;231120896;20260118528
1005014333797400;231120896;20260118528
1005015282198600;254685184;20324335616
1005015333507400;254685184;20323164160
1005015387657100;254685184;20323168256
1005016350120100;122474496;20231417856
1005016401915000;122474496;20231417856
1005016453180400;122474496;20231417856
1005017392378400;136339456;20285091840
1005017442616500;136339456;20285104128
1005018391403900;152825856;20342427648
1005018444800000;159641600;20349296640
1005018494749700;159641600;20349296640
1005019446086100;183468032;20413517824
1005019547060200;183468032;20413521920
1005019494918800;183468032;20413517824
1005020498350700;207556608;20477739008
1005020600402800;207556608;20477743104
1005020548367200;207556608;20477739008
1005021595868500;231120896;20541952000
1005021658738300;231120896;20541960192
1005022703660300;255209472;20606185472
1005022808558900;255209472;20606189568
1005022753431600;255209472;20606185472
1005023860184500;123260928;20515069952
1005023913519200;123260928;20515069952
1005023967353700;123260928;20515069952
1005024940018300;136077312;20567998464
1005025041142800;136077312;20568047616
1005024990476100;136077312;20568043520
1005026099637300;159641600;20632240128
1005026048139200;159641600;20632240128
1005027159761000;183468032;20696461312
1005027104243700;183468032;20696461312
1005027217781100;183468032;20696469504
1005028303944000;207556608;20760690688
1005028413495100;207556608;20760690688
1005028359701000;207556608;20760690688
1005029466284600;231383040;20824367104
1005029573563000;231383040;20824371200
1005029520768200;231383040;20824367104
1005030559001300;255209472;20888522752
1005030610979600;255209472;20888522752
1005031656497300;123260928;20797210624
1005031740141400;123260928;20797210624
1005031830446500;123260928;20797210624
1005032969593500;136601600;20850397184
1005033021741900;136601600;20850397184
1005033074951200;136601600;20850401280
1005034159500900;120152064;20875108352
1005034225199900;120152064;20875108352
1005034285574200;120152064;20875108352
1005035398026300;128774144;20924186624
1005035460661500;128774144;20924186624
1005036628881100;145260544;20980502528
1005036518702000;145260544;20980502528
1005036574414200;145260544;20980502528
1005037747883400;168824832;21044723712
1005037695502700;168824832;21044666368
1005037805923600;168824832;21044727808
1005038901431000;192389120;21108924416
1005038979239800;192389120;21108924416
1005039036762900;192389120;21108924416
1005040143821700;216215552;21172858880
1005040085562600;216215552;21172858880
1005041212881600;240041984;21237116928
1005041362203400;240041984;21237121024
1005041285205500;240041984;21237121024
1005042414911700;123523072;21161205760
1005042475313500;123523072;21161205760
1005042540127600;123523072;21161205760
1005043655853000;136077312;21213900800
1005043708484900;136077312;21213921280
1005043765803400;136077312;21213921280
1005044792691200;159903744;21278158848
1005044843823600;159903744;21278158848
1005045875632600;183730176;21342351360
1005045928835600;183730176;21342351360
1005045985347500;183730176;21342355456
1005047343871400;207556608;21406556160
1005047408589900;207556608;21406556160
1005047468089500;207556608;21406556160
1005048509962200;231383040;21470781440
1005048564975400;231383040;21470785536
1005049616051900;247345152;21527203840
1005049684437500;255209472;21534994432
1005049736730300;255209472;21534994432
1005050798288800;122212352;21429022720
1005050907403200;122212352;21429022720
1005050855008400;122212352;21429022720
1005051954558900;136077312;21482901504
1005052007614700;136077312;21482913792
1005052059199500;136077312;21482913792
1005053134209700;159641600;21547212800
1005053067160400;159641600;21547212800
1005054132844000;183730176;21611425792
1005054191950000;183730176;21611425792
1005054246340000;183730176;21611429888
1005055247846300;207556608;21675646976
1005055298707300;207556608;21675651072
1005055355449700;207556608;21675651072
1005056443040400;231120896;21739905024
1005056496990800;231120896;21739905024
1005056553794100;231120896;21739909120
1005057623481700;254947328;21804081152
1005057719287100;254947328;21804081152
1005058802260000;123785216;21713620992
1005058855302900;123785216;21713633280
1005058906157900;123785216;21713633280
1005059921398800;136339456;21766090752
1005059976266600;136339456;21766090752
1005060032151800;136339456;21766090752
1005061089690900;112250880;21782642688
1005061150749000;112250880;21782642688
1005061208286700;112250880;21782650880
1005062255691300;136339456;21846851584
1005062315785300;136339456;21846859776
1005063346093100;159903744;21911097344
1005063403369400;159903744;21911097344
1005063459045000;159903744;21911097344
1005064669343400;183730176;21975298048
1005064601068400;183730176;21975298048
1005064540810000;183730176;21975298048
1005065855121900;207556608;21810872320
1005065910631200;207556608;21810872320
1005065976808600;207556608;21810876416
1005067236441700;231120896;21521727488
1005067317060000;231120896;21521727488
1005068937071800;254947328;21585928192
1005068845323900;254947328;21585928192
1005069023946500;254947328;21585932288
1005070381087400;124309504;21495762944
1005070320299600;124309504;21495762944
1005070438453900;124309504;21495762944
1005071536702800;136077312;21547864064
1005071591085400;136077312;21547880448
1005071647837500;136077312;21547884544
1005072714443100;159903744;21612171264
1005072774270500;159903744;21612171264
1005074141323000;183730176;21676396544
1005074069884000;183730176;21676392448
1005073993060000;183730176;21676392448
1005075402772300;123523072;21657100288
1005075469563600;123523072;21657100288
1005075534624500;123523072;21657100288
1005076913960100;136077312;21709619200
1005076854124300;136077312;21709606912
1005076971057700;136077312;21709619200
1005078078920600;160165888;21773799424
1005078136636900;160165888;21773799424
1005079214888200;183992320;21838016512
1005079267238800;183992320;21838016512
1005079319274300;183992320;21838020608
1005080355639000;207556608;21902225408
1005080460891100;207556608;21902225408
1005080406638000;207556608;21902225408
1005081614407400;231383040;21949673472
1005081561235800;231383040;21949673472
1005082793631400;247607296;21627781120
1005082855971900;255209472;21635399680
1005082920875100;255209472;21635399680
1005084089192000;124833792;21546090496
1005084152832100;124833792;21546090496
1005084217453300;124833792;21546090496
1005085332729800;136077312;21597401088
1005085382780100;136077312;21597409280
1005085433528300;136077312;21597417472
1005086518337000;159903744;21661392896
1005086568744200;159903744;21661396992
1005087647406100;182931456;21723672576
1005087713955500;182931456;21723672576
1005087774303600;182931456;21723672576
1005088928829100;206749696;21786214400
1005088873394800;206749696;21786210304
1005088980694100;206749696;21786214400
1005090312017300;230809600;21650337792
1005090253310200;230809600;21650337792
1005091740229400;255905792;21692108800
1005091806488500;255905792;21692108800
1005093092083800;124772352;21604327424
1005093253097000;124772352;21604331520
1005093156970500;124772352;21604331520
1005094529059900;137560064;21665746944
1005094591047400;138084352;21665976320
1005095909537300;161624064;21728026624
1005095974624900;162148352;21725786112
1005096055689200;162148352;21725790208
1005097238252900;187256832;21654355968
1005097302752500;187256832;21654360064
1005098508867900;212103168;21727621120
1005098451046300;212103168;21727604736
1005099592689300;236687360;21582180352
1005099651641400;236687360;21582180352
1005099708398000;236687360;21582180352
1005100870846500;261533696;21614096384
1005100812120000;260222976;21612941312
1005102096416500;124776448;21527224320
1005102036770800;124776448;21527207936
1005103326905900;138874880;21589147648
1005103259207500;136777728;21587120128
1005103393192800;138874880;21589147648
1005104543553700;163459072;21662298112
1005104485625400;162934784;21661753344
1005105690570700;188043264;21735309312
1005105751139100;188043264;21735436288
1005105809506000;188043264;21735436288
1005106974061100;212627456;21808594944
1005107035763900;212627456;21808594944
1005108272503000;236949504;21687926784
1005108199360400;236163072;21695184896
1005109818837900;263368704;21298597888
1005109680456200;262844416;21297983488
1005109749656200;263368704;21298593792
1005111149525300;125825024;21209186304
1005111089932200;125825024;21209186304
1005112365859800;142544896;21276209152
1005112297967400;141234176;21275123712
1005113487696400;162672640;21345042432
1005113553231200;168439808;21350588416
1005113615582000;168439808;21350588416
1005114796908100;194596864;21425094656
1005114870309700;194596864;21425094656
1005116025834000;220229632;21499596800
1005116086710200;220229632;21499596800
1005116146728000;220229632;21499600896
1005117372596500;246648832;21578297344
1005117313113000;246648832;21578297344
1005118595649100;127725568;21453201408
1005118662893100;127725568;21453201408
1005119753147300;136318976;21511352320
1005119811531600;136318976;21511380992
1005119872488600;136318976;21511380992
1005121040120800;148844544;21555482624
1005120981818400;148844544;21555482624
1005122199274200;173428736;21628628992
1005122139757700;173428736;21628628992
1005123344064600;198275072;21701902336
1005123278265400;196177920;21700153344
1005123404158500;198275072;21701902336
1005124532218600;222334976;21738450944
1005124589760600;222334976;21739036672
1005125785090400;247181312;21812015104
1005125902732400;247181312;21725212672
1005125844195000;247181312;21810237440
1005127069683800;272289792;21798367232
1005127127846300;272289792;21798367232
1005128237553100;295825408;21870448640
1005128296553800;296611840;21871579136
1005129572792300;126087168;21746405376
1005129631742700;126087168;21746405376
1005129688588900;126087168;21746405376
1005130798385800;137302016;21805633536
1005130862502900;138874880;21806739456
1005132039194900;163196928;21838884864
1005131980931900;162934784;21838258176
1005133377986300;187781120;21685399552
1005133436865100;187781120;21684486144
1005133494940800;187781120;21684490240
1005134922649800;212627456;21757644800
1005134981728900;212627456;21757644800
1005136225479800;235638784;21829079040
1005136355284700;237211648;21830791168
1005136295862900;237211648;21830791168
1005137555663900;261795840;21903941632
1005137498843000;261795840;21903941632
1005138669811700;125825024;21815484416
1005138728202700;125825024;21815484416
1005139954242200;138874880;21876826112
1005139837394000;137039872;21875134464
1005139895307900;138874880;21876826112
1005141123176400;163459072;21811404800
1005141181501300;163459072;21811404800
1005142394250100;188043264;21884350464
1005142452101500;188043264;21884559360
1005143596348700;212627456;21957697536
1005143654267500;212627456;21957697536
1005143713563200;212627456;21957701632
1005144823367400;236687360;22029725696
1005144887564300;237473792;22030798848
1005146100195900;261533696;21931831296
1005146164761700;261795840;21932429312
1005146234694400;261795840;21932437504
1005147573166400;124776448;21843984384
1005147514355500;124776448;21843984384
1005148728569700;137564160;21905084416
1005148789656400;138612736;21906169856
1005150004439100;163459072;21979324416
1005150066635900;163459072;21979328512
1005149935621500;162410496;21978656768
1005151302212000;187781120;21977448448
1005151233835500;187781120;21977448448
1005152428730200;212627456;22050607104
1005152550395700;212627456;22050611200
1005152486921700;212627456;22050607104
1005153894007400;237473792;22010511360
1005153828839900;237473792;22010511360
1005155360592800;261271552;22083010560
1005155420733100;261795840;22083665920
1005156621754100;126349312;21996724224
1005156740578900;126349312;21996728320
1005156681367300;126349312;21996728320
1005157920303000;137826304;22056374272
1005157988890800;138874880;22057594880
1005159349290100;163459072;22130741248
1005159287829100;162672640;22130159616
1005160826014200;188305408;22110437376
1005160765722500;188043264;22110277632
1005160889907100;188305408;22110441472
1005162195310800;212627456;22182404096
1005162262853800;212627456;22182404096
1005163494961000;236163072;22150131712
1005163619313900;237211648;22145974272
1005163560280700;237211648;22145970176
1005164960510500;261795840;22052212736
1005165022404200;261795840;22052212736
1005166547753400;127135744;21932593152
1005166606624700;127135744;21932593152
1005167829662800;137039872;21990756352
1005167965586000;138612736;21992189952
1005167900626900;138612736;21992185856
1005169223449200;163196928;22065156096
1005169161764500;163196928;22065156096
1005170721589900;187781120;21717037056
1005170657460300;187518976;21716873216
1005172045155200;212365312;21789999104
1005171985558100;212365312;21789999104
1005171927814300;212365312;21789995008
1005173260292400;236949504;21862977536
1005173336687400;236949504;21827092480
1005174597372000;260485120;21624184832
1005174668519500;261795840;21620121600
1005175979778100;126611456;21534097408
1005176045601800;126611456;21534097408
1005175919880400;126611456;21534097408
1005177386075400;138874880;21594488832
1005177325205600;137826304;21593366528
1005178515010700;162934784;21667061760
1005178637730600;163721216;21667639296
1005178576956500;163721216;21667635200
1005179937140300;188043264;21740785664
1005179996017500;188043264;21740785664
1005181318299500;212627456;19543891968
1005181256588500;212627456;19543891968
1005182596852100;237735936;19617054720
1005182657862500;237735936;19617054720
1005182520678900;235638784;19615305728
1005183856921800;261795840;19690188800
1005183918339300;261795840;19690188800
1005185177444800;124776448;19601694720
1005185240538700;124776448;19601694720
1005186449033400;138612736;19663806464
1005186386955700;137039872;19662082048
1005186508425200;138612736;19663806464
1005187672872000;162934784;19736326144
1005187729437200;163196928;19736961024
1005188892949000;187781120;19809910784
1005189012650900;188043264;19810111488
1005188953886000;188043264;19810111488
1005190207227700;212627456;19883261952
1005190266893200;212627456;19883261952
1005191417263500;236425216;19955372032
1005191477202300;237211648;19956473856
1005192614019200;261533696;20029042688
1005192674238300;261795840;20029620224
1005192740367800;261795840;20029628416
1005193974933300;126873600;19943272448
1005194034965100;126873600;19943276544
1005195217184000;137826304;20002537472
1005195277555200;138874880;20003643392
1005195335175800;138874880;20003647488
1005196556153100;163459072;20076789760
1005196612734400;163459072;20076789760
1005197782895400;188043264;20149932032
1005197840685500;188043264;20149932032
1005199001728000;212627456;20223008768
1005199058962200;212627456;20223008768
1005199115656700;212627456;20223008768
1005200284449100;125825024;20184555520
1005200342897300;125825024;20184555520
1005201478995000;137564160;20244545536
1005201535998200;138612736;20245626880
1005202735685600;159526912;20315734016
1005202800224700;164245504;20320727040
1005202861566600;164245504;20320731136
1005204072781100;189878272;20394319872
1005204133612600;189878272;20394319872
1005205411057800;214200320;20467654656
1005205351930400;214200320;20467650560
1005206559318000;239308800;20540997632
1005206616586500;239308800;20540997632
1005206673733700;239308800;20540997632
1005207832865200;262844416;20613308416
1005207891494300;264155136;20614377472
1005209056434500;128184320;20527751168
1005209116662000;128184320;20527779840
1005209177988300;128184320;20527779840
1005210418887700;138874880;20586483712
1005210361863700;137826304;20585369600
1005211628936700;163459072;20659634176
1005211571663100;162672640;20659036160
1005212782188900;188305408;20732653568
1005212840353000;188305408;20732788736
1005212899258900;188305408;20732792832
1005214081092700;212889600;20805943296
1005214138868400;212889600;20805947392
1005215379350200;237473792;20880158720
1005215501922100;238522368;20881264640
1005215441490800;238522368;20881256448
1005216744242800;264941568;20955774976
1005216803150100;264941568;20955774976
1005218113113500;127135744;20865908736
1005218054108400;127135744;20865908736
1005219394506600;140972032;20930793472
1005219517506100;142807040;20932497408
1005219457911800;142807040;20932493312
1005220755685700;168701952;21006958592
1005220827840100;168701952;21006958592
1005222097983900;194596864;21081321472
1005222163050300;194596864;21081452544
1005223529405800;220491776;21155966976
1005223404506000;220491776;21155962880
1005223466362500;220491776;21155966976
1005224797024700;245600256;21233258496
1005224856279200;246386688;21234327552
1005226062244900;270184448;21306880000
1005226119205600;271233024;21307502592
1005226178517100;271233024;21307510784
1005227436628300;127660032;21209419776
1005227375933400;127660032;21209419776
1005228676446100;138874880;21268660224
1005228618934700;137826304;21267554304
1005229840992400;162934784;21341188096
1005229959034400;163459072;21341810688
1005229897883800;163459072;21341806592
1005231134838300;188043264;21414965248
1005231194694300;188043264;21414965248
1005232369732700;125825024;21397504000
1005232427561200;125825024;21397504000
1005233720913000;138874880;21458427904
1005233663542400;138874880;21458427904
1005233601627800;137039872;21456732160
1005234900502500;162934784;21530947584
1005234957096900;163196928;21531561984
1005236170859200;188043264;21604585472
1005236236061100;188043264;21604724736
1005236295839400;188043264;21604724736
1005237512097400;212627456;21677871104
1005237454727500;212627456;21677871104
1005238776163800;237211648;21751050240
1005238717631300;236425216;21749895168
1005239953929500;125038592;21687799808
1005240070093100;125038592;21687799808
1005240013123700;125038592;21687799808
1005241321252600;138612736;21749374976
1005241263854400;137826304;21748256768
1005242482235600;162672640;21821861888
1005242540194600;163196928;21822525440
1005243719661500;187518976;21895536640
1005243777215100;187518976;21895684096
1005243833988400;187518976;21895692288
1005245072138000;212627456;21968809984
1005245014469700;212627456;21968805888
1005246329185900;237211648;22041964544
1005246272140400;236425216;22040834048
1005246387349900;237211648;22041968640
1005247579949000;261795840;22115106816
1005247638418900;261795840;22115106816
1005248861780500;126873600;22028849152
1005248923496900;126873600;22028877824
1005250122200000;136777728;22087315456
1005250180861800;138612736;22089011200
1005250241030900;138612736;22089015296
1005251446145400;162934784;22162161664
1005251503101200;162934784;22162161664
1005252764925100;188043264;22235205632
1005252824581800;188043264;22235324416
1005254068171400;212889600;22308466688
1005254209577800;212889600;22308466688
1005254128767200;212889600;22308466688
1005255469078800;236425216;22380507136
1005255530472100;237473792;22381621248
1005256869665300;261533696;22454149120
1005256932342800;262320128;22454784000
1005256993728900;262320128;22454788096
1005258441807000;127135744;22368788480
1005258379208800;127135744;22368788480
1005259671704900;137826304;22427328512
1005259729405000;138612736;22428438528
1005260983551400;162934784;22500970496
1005261113748600;163196928;22489931776
1005261048530000;163196928;22501580800
1005262406382100;188043264;22440521728
1005262466675100;188043264;22440521728
1005264178775700;212627456;22480113664
1005264304110900;212627456;22480113664
1005265805936700;235376640;22493016064
1005265871155300;237211648;22494822400
1005265937792500;237211648;22494822400
1005267489247100;261795840;22245421056
1005267417153100;261533696;22244835328
1005268814884500;127397888;22159724544
1005268878434000;127397888;22159736832
1005268940426200;127397888;22159736832
1005270165859800;138874880;22219202560
1005270236834300;138874880;22219202560
1005271489550100;162672640;22291566592
1005271547815300;163459072;22292168704
